SALES_ID,ORDER_ID,ORDER_DATE,CLOSE_DATE,CUSTOMER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMT,TAX_AMT,TOTAL_AMOUNT,CURRENCY,SALES_CHANNEL,STATUS,RETURN_FLAG,SALES_REP_ID,DEPARTMENT_ID,DEPARTMENT_NAME,REGION_CODE,REGION_NAME,MARKET_AREA_CODE,MARKET_AREA_NAME,SOURCE_SYSTEM,BATCH_ID,INGEST_TS,RECORD_HASH,IS_DELETED
745,ORD-100745,2021-07-24,2021-08-08,CUST-3134,SKU-142,49.39,626.83,58.04,2476.73,33377.82,EUR,Online,Lost,false,349,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-1663,2025-09-24 04:58:31.000,sdJxaVHX6V0gmtiP,False
746,ORD-100746,2021-10-10,2021-12-01,CUST-5892,SKU-405,45.31,930.96,56.31,3374.54,45500.03,AUD,Partner,Closed,false,135,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-7705,2025-09-24 04:58:31.000,hYMRHykWzVMlZZl5,False
747,ORD-100747,2025-05-07,2025-06-18,CUST-3026,SKU-829,39.68,489.95,84.29,1555.3,20912.23,JPY,Online,Lost,false,239,SLS,Sales,APAC,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-2857,2025-09-24 04:58:31.000,YNM0bH0yNRVz9EEh,False
748,ORD-100748,2025-03-10,2025-04-23,CUST-3836,SKU-449,41.67,181.75,37.28,605.88,8142.12,USD,Online,Lost,false,295,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-8866,2025-09-24 04:58:31.000,19j2Xxp0thWdmP34,False
749,ORD-100749,2024-06-24,2024-07-28,CUST-3788,SKU-268,4.82,931.44,53.43,359.16,4795.27,CAD,Direct,Closed,false,101,SLS,Sales,NA,North America,APAC-NORTH,APAC - North,CRM,CRMLOAD-9060,2025-09-24 04:58:31.000,P0sTpwhv8XkDxGPr,False
750,ORD-100750,2025-01-31,2025-03-20,CUST-2771,SKU-466,15.28,702.48,24.81,858.71,11567.79,EUR,Partner,Closed,false,192,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-8113,2025-09-24 04:58:31.000,vnLhcJLUOhEXoLLZ,False
751,ORD-100751,2021-06-08,2021-08-02,CUST-5031,SKU-276,25.43,684.77,65.3,1393.1,18741.5,JPY,Direct,Open,false,1,SLS,Sales,LATAM,Latin America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-9952,2025-09-24 04:58:31.000,0wGrqhHXqcY2QlQy,False
752,ORD-100752,2022-08-29,2022-09-22,CUST-1278,SKU-815,10.71,129.38,3.48,110.85,1493.03,GBP,Online,Closed,false,231,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-5257,2025-09-24 04:58:31.000,lsxnHx9FeVCsDu2V,False
753,ORD-100753,2025-07-28,2025-08-13,CUST-9136,SKU-442,45.63,419.11,45.37,1529.92,20608.54,GBP,Partner,Open,false,46,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-2337,2025-09-24 04:58:31.000,GJQfYyTYCLzEcUNk,False
754,ORD-100754,2025-11-29,2025-12-20,CUST-4614,SKU-283,41.57,355.93,76.66,1183.68,15903.03,USD,Direct,Won,false,25,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-7569,2025-09-24 04:58:31.000,sClv7JT0aQh1A2oh,False
755,ORD-100755,2024-11-19,2025-01-07,CUST-2587,SKU-362,10,946.09,72.42,756.87,10145.35,USD,Partner,Won,false,291,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-5066,2025-09-24 04:58:31.000,81no5EPDCEY1whIq,False
756,ORD-100756,2024-11-19,2024-12-19,CUST-7048,SKU-436,12.34,38.54,93.49,38.05,420.14,USD,Online,Closed,false,264,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-3150,2025-09-24 04:58:31.000,nQ92ekCrwM50Ym7V,False
757,ORD-100756,2022-10-05,2022-11-29,CUST-2496,SKU-777,6.63,948.59,60.79,503.13,6731.49,JPY,Online,Lost,false,234,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-5639,2025-09-24 04:58:31.000,zgIGEmL4QXrbLRJk,False
758,ORD-100758,2021-12-18,2022-01-03,CUST-8755,SKU-329,4.18,119.4,61.81,39.93,477.21,JPY,Direct,Lost,false,165,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-1076,2025-09-24 04:58:31.000,51PTaGLmEK5wMZJF,False
759,ORD-100759,2025-09-12,2025-10-12,CUST-8766,SKU-696,11.77,-10.66,63.75,434.29,5799.22,EUR,Partner,Lost,false,267,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-2240,2025-09-24 04:58:31.000,rhDf39f7eXrnEO9i,False
760,ORD-100760,2024-03-30,2024-04-15,CUST-1626,SKU-603,21.01,418.29,70.27,703.06,9421.06,INR,Direct,Closed,false,34,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-2802,2025-09-24 04:58:31.000,hozeNm2Mq7r4qhJ3,False
761,ORD-100761,2023-03-19,2023-04-23,CUST-2948,SKU-854,4.82,470.49,89.35,181.42,2359.83,GBP,Partner,Lost,false,235,SLS,Sales,NA,North America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-7574,2025-09-24 04:58:31.000,z205D7asV3FyzByt,False
762,ORD-100762,2025-06-26,2025-08-12,CUST-8161,SKU-735,13.61,811.4,15.1,883.45,11911.5,INR,Direct,Closed,false,130,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-7117,2025-09-24 04:58:31.000,96cfbLo2YODl0xpN,False
763,ORD-100763,2025-05-08,2025-05-12,CUST-9100,SKU-565,46.29,818.19,90.48,3029.92,40813.46,USD,Direct,Won,false,262,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-6765,2025-09-24 04:58:31.000,17HLGDcbYN8lVvMv,False
764,ORD-100764,2021-05-05,2021-06-13,CUST-9524,SKU-346,44.18,702.76,63.7,2483.83,44216.26,INR,Direct,Won,false,16,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-9780,2025-09-24 04:58:31.000,43REWVmyuBZfiNiF,False
765,ORD-100765,2025-12-25,2026-01-30,CUST-5548,SKU-270,20.44,684.7,57.54,1119.62,15057.35,EUR,Partner,Won,false,45,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9620,2025-09-24 04:58:31.000,4wsLKwTSSGQ5BiB8,False
766,ORD-100766,2024-09-11,2024-09-29,CUST-7181,SKU-463,29.19,915.78,67.91,2138.53,28802.24,CAD,Partner,Open,false,340,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-1958,2025-09-24 04:58:31.000,KdcZUJbfDfLcVyW0,False
767,ORD-100767,2022-06-04,2022-07-15,CUST-3674,SKU-871,14.42,521.37,55.47,601.45,8064.14,EUR,Direct,Closed,false,117,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-2436,2025-09-24 04:58:31.000,l5ktdxA0c3uWzYy4,False
768,ORD-100768,2021-06-28,2021-08-26,CUST-5339,SKU-249,25.51,905.81,54.66,1848.58,24901.13,GBP,Online,Won,false,163,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-6037,2025-09-24 04:58:31.000,7ebvVCgNpLOUI7P6,False
769,ORD-100769,2022-02-08,2022-02-08,CUST-6959,SKU-318,40.45,724.45,72.34,2344.32,31575.98,INR,Online,Lost,false,153,SLS,Sales,EMEA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-8031,2025-09-24 04:58:31.000,M7azxQEuQ7QtBp2E,False
770,ORD-100770,2024-07-01,2024-08-04,CUST-3199,SKU-622,43.51,852.9,58.65,2968.77,40019.8,INR,Direct,Won,false,346,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-7276,2025-09-24 04:58:31.000,z5UhliMr9mszhsgH,False
771,ORD-100771,2022-07-31,2022-08-13,CUST-4733,SKU-209,33.98,791.01,54.09,2150.28,28974.71,AUD,Partner,Returned,true,58,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-4630,2025-09-24 04:58:31.000,YhstbsfRflV4BPju,False
772,ORD-100772,2025-02-26,2025-03-19,CUST-4630,SKU-253,29.67,942.67,57.74,2237.52,30148.8,AUD,Partner,Lost,false,105,SLS,Sales,LATAM,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-8254,2025-09-24 04:58:31.000,rqrQCHkbDwS60heH,False
773,ORD-100773,2025-02-23,2025-04-11,CUST-1361,SKU-649,34.23,984.16,43.21,2695.02,36339.61,EUR,Online,Returned,true,291,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-5717,2025-09-24 04:58:31.000,ryyLYD8CsDr2WZuf,False
774,ORD-100774,2022-06-15,2022-06-27,CUST-6636,SKU-546,2.57,560.77,22.66,115.29,1533.81,GBP,Direct,Open,false,48,SLS,Sales,NA,North America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-9744,2025-09-24 04:58:31.000,zDXw7bRNxVTflws0,False
775,ORD-100775,2024-11-28,2024-12-21,CUST-3203,SKU-313,46.57,882.62,11.31,3288.29,44380.59,EUR,Direct,Closed,false,54,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-2973,2025-09-24 04:58:31.000,t8KCB1YUqHhRBPdy,False
776,ORD-100776,2024-12-14,2025-01-30,CUST-7402,SKU-579,46.68,489.67,34.76,1828.62,24651.66,GBP,Partner,Closed,false,242,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-2287,2025-09-24 04:58:31.000,9bpHkqrJYot5nYeF,False
777,ORD-100777,2023-02-28,2023-04-15,CUST-3986,SKU-849,6.66,377.41,2.5,201.08,2712.13,USD,Direct,Won,false,66,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-6210,2025-09-24 04:58:31.000,xxJOLzsXQm1Ecwiu,False
778,ORD-100778,2024-03-17,2024-04-19,CUST-7742,SKU-301,28.57,449.09,46.91,1026.44,13810.03,GBP,Online,Closed,false,184,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-NORTH,Europe - North,CRM,CRMLOAD-4167,2025-09-24 04:58:31.000,asmdM0JMp7mlBxM8,False
779,ORD-100779,2021-02-17,2021-03-15,CUST-4393,SKU-375,3.13,370.48,90.67,92.77,1161.7,INR,Direct,Won,false,69,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-5798,2025-09-24 04:58:31.000,ziiHPjgUXdyhmZvu,False
780,ORD-100780,2025-07-25,2025-09-14,CUST-1217,SKU-642,13.28,262.47,20.17,278.85,3744.28,AUD,Partner,Won,false,316,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-NORTH,Europe - North,CRM,CRMLOAD-7539,2025-09-24 04:58:31.000,L6YQ5EpscrCEAc3L,False
781,ORD-100781,2025-07-14,2025-07-20,CUST-5226,SKU-593,45.35,111.48,78.01,404.45,5382.06,CAD,Partner,Won,false,13,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-8853,2025-09-24 04:58:31.000,rSDNkYULGIwlhSbj,False
782,ORD-100782,2023-11-16,2023-11-30,CUST-9081,SKU-374,23.04,513.65,8.17,946.76,12773.09,JPY,Partner,Closed,false,139,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-5322,2025-09-24 04:58:31.000,rnjoRjdutK48SlUw,False
783,ORD-100783,2023-09-20,2023-10-30,CUST-9485,SKU-246,28.54,483.04,98.46,1102.88,14790.38,CAD,Direct,Won,false,225,SLS,Sales,LATAM,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-9281,2025-09-24 04:58:31.000,28m1CZiefCQIbMpV,False
784,ORD-100784,2023-06-23,2023-08-17,CUST-2122,SKU-492,34.63,45.93,89.63,127.24,1628.17,USD,Online,Closed,false,291,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-9545,2025-09-24 04:58:31.000,4SlkVQ4zkIpgQCEt,False
785,ORD-100785,2021-06-20,2021-08-17,CUST-2802,SKU-593,11.53,152.71,43.37,140.86,1858.24,INR,Partner,Won,false,113,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-4298,2025-09-24 04:58:31.000,ZFk9pBLN0yecuUlz,False
786,ORD-100786,2023-08-15,2023-09-11,CUST-9640,SKU-677,46.14,150.51,52.08,555.56,7448.01,EUR,Direct,Won,false,83,SLS,Sales,LATAM,Latin America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-4290,2025-09-24 04:58:31.000,by06VCU05xAewCp0,False
787,ORD-100787,2022-12-20,2023-02-08,CUST-6330,SKU-242,26.88,190.76,64.11,410.21,5473.73,CAD,Online,Closed,false,65,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-9096,2025-09-24 04:58:31.000,INLPR9dAxhOemo9j,False
788,ORD-100788,2025-06-14,2025-07-31,CUST-1262,SKU-135,34.55,239.27,71.76,661.34,8856.36,JPY,Direct,Won,false,113,SLS,Sales,APAC,Asia Pacific,APAC-SOUTH,APAC - South,CRM,CRMLOAD-5160,2025-09-24 04:58:31.000,LticWi0gJgBOZyv8,False
789,ORD-100789,2024-05-13,2024-05-16,CUST-6965,SKU-690,15.41,676.56,3.32,834.06,11256.53,INR,Direct,Lost,false,25,SLS,Sales,NA,North America,US-WEST,United States - West,CRM,CRMLOAD-7848,2025-09-24 04:58:31.000,XMfgjka80TWZZg5m,False
790,ORD-100790,2025-09-10,2025-10-10,CUST-7536,SKU-210,49.1,691.37,21.22,2715.7,36640.75,CAD,Online,Closed,false,21,SLS,Sales,LATAM,Latin America,EU-WEST,Europe - West,CRM,CRMLOAD-3371,2025-09-24 04:58:31.000,0YzoiMRQdqktO5Xg,False
791,ORD-100791,2022-02-10,2022-03-19,CUST-5220,SKU-303,25.5,812.38,4.62,1657.26,22368.33,AUD,Online,Won,false,176,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-WEST,Europe - West,CRM,CRMLOAD-9599,2025-09-24 04:58:31.000,G7Et7FQvgzLgbI2G,False
792,ORD-100792,2025-06-17,2025-06-23,CUST-6694,SKU-567,9.69,69.72,66.19,54.05,663.45,INR,Direct,Closed,false,207,SLS,Sales,NA,North America,EU-WEST,Europe - West,CRM,CRMLOAD-7749,2025-09-24 04:58:31.000,ZU1KWesUNbakmZhU,False
793,ORD-100793,2023-09-18,2023-09-24,CUST-4957,SKU-494,39.68,29.31,57.04,93.04,1199.02,EUR,Direct,Lost,false,290,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-9856,2025-09-24 04:58:31.000,ieaRf2poeybcOXhD,False
794,ORD-100794,2022-08-06,2022-09-01,CUST-4337,SKU-215,12.06,-31.49,35.77,517.45,6949.82,JPY,Direct,Won,false,13,SLS,Sales,NA,North America,EU-NORTH,Europe - North,CRM,CRMLOAD-4895,2025-09-24 04:58:31.000,FZtTb3NbICkYF8G6,False
795,ORD-100795,2023-08-22,2023-10-18,CUST-8559,SKU-636,18.55,357.4,0.64,530.38,7159.51,EUR,Partner,Won,false,223,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-1760,2025-09-24 04:58:31.000,0feRMiD1Kuu8ydzb,False
796,ORD-100796,2023-11-19,2024-01-07,CUST-1026,SKU-567,42.35,461.82,39.43,1564.65,21083.3,INR,Direct,Closed,false,76,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-7716,2025-09-24 04:58:31.000,BsJDs9jTNYmm1Q4c,False
797,ORD-100797,2024-12-21,2025-01-03,CUST-1858,SKU-829,41.78,121.06,6.66,404.63,5455.86,INR,Direct,Won,false,154,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-3794,2025-09-24 04:58:31.000,NghZTWxVRIxU5Zro,False
798,ORD-100798,2022-01-28,2022-01-31,CUST-9962,SKU-422,6.1,828.01,11.81,404.07,5443.12,JPY,Online,Won,false,234,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-1046,2025-09-24 04:58:31.000,ENZSR0zcwRFgyEXi,False
799,ORD-100799,2021-03-02,2021-03-05,CUST-9316,SKU-475,40.43,251.39,59.12,813.1,10917.68,AUD,Online,Returned,true,265,SLS,Sales,NA,North America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-6628,2025-09-24 04:58:31.000,oPKTdnrIOQNYP0lJ,False
800,ORD-100800,2022-11-09,2022-11-28,CUST-1533,SKU-527,17.39,327.43,88.31,455.52,6061.22,JPY,Online,Won,false,276,SLS,Sales,NA,North America,APAC-NORTH,APAC - North,CRM,CRMLOAD-3377,2025-09-24 04:58:31.000,zhTIe8AbndE4k8lb,False
801,ORD-100801,2022-05-02,2022-06-24,CUST-1530,SKU-633,16.51,483.85,96.33,639.07,8531.1,EUR,Direct,Closed,false,138,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-1044,2025-09-24 04:58:31.000,1qwSOmKKgvqrgLFY,False
802,ORD-100802,2022-08-09,2022-08-16,CUST-3347,SKU-517,41.13,57.22,78.06,188.28,2463.68,GBP,Online,Closed,false,52,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-1535,2025-09-24 04:58:31.000,aWNw9XfFytOS5bxK,False
803,ORD-100803,2021-09-28,2021-10-08,CUST-1540,SKU-135,16.58,439.06,51.19,582.37,7810.79,JPY,Direct,Won,false,254,SLS,Sales,NA,Latin America,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-6392,2025-09-24 04:58:31.000,7QQmPBsbL8nJXI5Z,False
804,ORD-100804,2024-01-29,2024-03-02,CUST-7304,SKU-224,2.22,326.17,89.33,57.93,692.7,INR,Online,Closed,false,260,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-1155,2025-09-24 04:58:31.000,3gyFYj7Ap0SVPtFz,False
805,ORD-100805,2025-10-07,2025-11-03,CUST-2857,SKU-804,20.71,969.17,52.95,1605.72,21624.28,AUD,Partner,Closed,false,277,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-1138,2025-09-24 04:58:31.000,4fRjqXtLpD37JmPh,False
806,ORD-100806,2025-12-03,2025-12-24,CUST-3863,SKU-277,4.64,54.84,1.27,20.36,273.55,AUD,Direct,Closed,false,199,SLS,Sales,LATAM,Latin America,APAC-NORTH,APAC - North,CRM,CRMLOAD-9269,2025-09-24 04:58:31.000,0CzmjIT6TSFmen4r,False
807,ORD-100807,2022-08-25,2022-09-26,CUST-7368,SKU-555,46.28,520.59,83.29,1927.43,25937.05,GBP,Partner,Returned,true,70,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-3047,2025-09-24 04:58:31.000,UeIdKeZpw12inBx8,False
808,ORD-100808,2021-10-25,2021-10-27,CUST-2820,SKU-182,19.02,56.45,15.83,85.89,1143.74,USD,Direct,Closed,false,27,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-WEST,Europe - West,CRM,CRMLOAD-9929,2025-09-24 04:58:31.000,NClBC2HgxdP8m9eY,False
809,ORD-100809,2024-05-13,2024-05-13,CUST-7807,SKU-543,1.39,739.19,92.67,82.2,1017,JPY,Online,Open,false,202,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-EAST,United States - East,CRM,CRMLOAD-2590,2025-09-24 04:58:31.000,nBwAgMBUrVFsNbaY,False
810,ORD-100810,2024-02-15,2024-04-14,CUST-4398,SKU-349,8.34,776.12,11.79,517.83,6978.88,EUR,Online,Closed,false,186,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-NORTH,Europe - North,CRM,CRMLOAD-8831,2025-09-24 04:58:31.000,mgjiRP6WEn3HPZv4,False
811,ORD-100811,2022-11-22,2022-12-25,CUST-7646,SKU-120,9.56,505.55,10.08,386.64,6247.54,AUD,Online,Won,false,262,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-1332,2025-09-24 04:58:31.000,vNjS43gZMQBEjWMr,False
812,ORD-100812,2025-05-16,2025-06-28,CUST-2117,SKU-735,3.86,584.8,77.17,180.59,2360.75,EUR,Partner,Closed,false,99,SLS,Sales,APAC,Asia Pacific,EU-NORTH,Europe - North,CRM,CRMLOAD-5464,2025-09-24 04:58:31.000,0tNQZ7hNcwS6Q8bi,False
813,ORD-100813,2021-02-21,2021-03-27,CUST-9665,SKU-781,28.33,919.38,9.16,2083.68,28120.56,USD,Online,Closed,false,294,SLS,Sales,APAC,Asia Pacific,APAC-NORTH,APAC - North,CRM,CRMLOAD-5757,2025-09-24 04:58:31.000,Pj8RdIA86yi7ceAe,False
814,ORD-100814,2024-08-31,2024-10-11,CUST-9956,SKU-257,41.32,34.3,71.31,113.38,1459.35,INR,Partner,Won,false,44,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-1321,2025-09-24 04:58:31.000,CIg3dOubPVMGIjmp,False
815,ORD-100815,2021-04-27,2021-05-17,CUST-6583,SKU-961,34.72,180.45,61.6,501.22,6704.84,USD,Partner,Lost,false,38,SLS,Sales,EMEA,"Europe, Middle East & Africa",EU-WEST,Europe - West,CRM,CRMLOAD-1522,2025-09-24 04:58:31.000,L0M4GwYSBMYJCJKJ,False
816,ORD-100816,2022-08-21,2022-10-17,CUST-2757,SKU-109,11.01,904.45,73.08,796.64,10681.55,GBP,Partner,Lost,false,67,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-SOUTH,APAC - South,CRM,CRMLOAD-3974,2025-09-24 04:58:31.000,DHzaflO4oBHDTpAk,False
817,ORD-100817,2024-06-16,2024-07-04,CUST-8491,SKU-680,-2.98,598.11,42.32,1679.49,22630.83,CAD,Partner,Open,false,216,SLS,Sales,NA,North America,APAC-NORTH,APAC - North,CRM,CRMLOAD-6146,2025-09-24 04:58:31.000,PNWdYFDZsGFlDLLc,False
818,ORD-100818,2022-03-06,2022-03-26,CUST-5717,SKU-993,25.57,604.12,33.8,1235.79,16649.34,GBP,Partner,Won,false,216,SLS,Sales,NA,North America,APAC-NORTH,APAC - North,CRM,CRMLOAD-8025,2025-09-24 04:58:31.000,a3cJCnklMOYtlF50,False
819,ORD-100819,2024-11-03,2024-12-14,CUST-4057,SKU-151,16.65,751.98,72.02,1001.64,13450.09,EUR,Direct,Won,false,216,SLS,Sales,NA,North America,APAC-NORTH,APAC - North,CRM,CRMLOAD-6459,2025-09-24 04:58:31.000,iUCBQyXRCCHHzdM7,False
820,ORD-100820,2025-11-02,2025-11-18,CUST-2013,SKU-793,21.88,310.17,60.72,542.92,7268.72,EUR,Partner,Won,false,240,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-2683,2025-09-24 04:58:31.000,LMliK8mdTLxGB7A4,False
821,ORD-100821,2023-08-31,2023-10-25,CUST-2242,SKU-851,32.62,217.1,26.69,566.54,7621.65,AUD,Partner,Won,false,159,SLS,Sales,APAC,Asia Pacific,APAC-NORTH,APAC - North,CRM,CRMLOAD-8247,2025-09-24 04:58:31.000,5XRxsHcs0FzuB184,False
822,ORD-100822,2021-02-19,2021-03-25,CUST-7139,SKU-558,13.28,481.54,74.55,511.59,6831.89,AUD,Online,Won,false,108,SLS,Sales,EMEA,"Europe, Middle East & Africa",APAC-NORTH,APAC - North,CRM,CRMLOAD-5786,2025-09-24 04:58:31.000,xjWlWBvN41VI8Hye,False
823,ORD-100823,2022-03-06,2022-05-02,CUST-7122,SKU-332,7.4,467.67,81.64,276.86,3655.98,USD,Online,Lost,false,185,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-9534,2025-09-24 04:58:31.000,zPu0nkT9thmQluqF,False
824,ORD-100824,2022-08-01,2022-08-27,CUST-9368,SKU-433,28.01,868.1,6.48,1945.24,26254.24,CAD,Online,Lost,false,231,SLS,Sales,EMEA,"Europe, Middle East & Africa",US-WEST,United States - West,CRM,CRMLOAD-7129,2025-09-24 04:58:31.000,5GnOpIcds9d4ucI3,False
825,ORD-100825,2022-08-19,2022-10-11,CUST-8694,SKU-661,20.73,197.61,8.59,327.72,4415.59,EUR,Direct,Won,false,271,SLS,Sales,LATAM,Latin America,US-EAST,United States - East,CRM,CRMLOAD-4082,2025-09-24 04:58:31.000,cs338qCYVJseKRh4,False
826,ORD-100826,2021-09-12,2021-09-26,CUST-8323,SKU-931,28.69,86.18,16.18,197.8,2654.12,EUR,Partner,Lost,false,208,SLS,Sales,LATAM,Latin America,EU-NORTH,Europe - North,CRM,CRMLOAD-8642,2025-09-24 04:58:31.000,GZfuzvshGENbdbkn,False
827,ORD-100827,2025-08-05,2025-09-25,CUST-5485,SKU-280,41.06,157.04,3.34,515.84,6960.56,USD,Partner,Closed,false,261,SLS,Sales,LATAM,Latin America,US-WEST,United States - West,CRM,CRMLOAD-8119,2025-09-24 04:58:31.000,gAaqi8UYlMizWTm7,False
828,ORD-100828,2025-01-29,2025-02-07,CUST-6149,SKU-144,14.43,612.08,22.64,706.59,9516.26,AUD,Direct,Lost,false,60,SLS,Sales,APAC,Asia Pacific,EU-WEST,Europe - West,CRM,CRMLOAD-1937,2025-09-24 04:58:31.000,ttxJtIraaGSlthL3,False
829,ORD-100829,2022-10-15,2022-11-26,CUST-4488,SKU-723,18.24,976.57,54.09,1425.01,19183.56,INR,Direct,Open,false,298,SLS,Sales,APAC,Asia Pacific,US-EAST,United States - East,CRM,CRMLOAD-7147,2025-09-24 04:58:31.000,lSFqZj0J2TcsAxXx,False
830,ORD-100830,2025-08-05,2025-09-13,CUST-9894,SKU-725,34.87,695.48,8.69,1940.11,26182.81,CAD,Direct,Closed,false,157,SLS,Sales,LATAM,Latin America,APAC-SOUTH,APAC - South,CRM,CRMLOAD-5066,2025-09-24 04:58:31.000,dfOJpxcox7JLoJI7,False
831,ORD-100831,2022-10-16,2022-12-10,CUST-5264,SKU-647,31.29,131.37,51.99,328.85,4387.43,USD,Direct,Won,false,222,SLS,Sales,APAC,Asia Pacific,US-WEST,United States - West,CRM,CRMLOAD-1563,2025-09-24 04:58:31.000,WtAQZosmnWcEDOGR,False
832,ORD-100832,2022-02-08,2022-03-11,CUST-7121,SKU-215,27.77,866.41,62.48,1924.82,25922.55,GBP,Direct,Closed,false,82,SLS,Sales,APAC,Asia Pacific,LATAM-SOUTH,LATAM - South,CRM,CRMLOAD-3251,2025-09-24 04:58:31.000,uBL7UxEfjasdJtfi,False
